,ret
2018-06-25,2.3737507789902557
2018-06-26,3.767521444518869
2018-06-27,0.1756216183384045
2018-06-28,5.958198130906905
2018-06-29,0.0
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,-0.19164056570144472
2018-07-03,0.2370734571406823
2018-07-04,0.5749243909932524
2018-07-05,0.24336478220465918
2018-07-06,-0.09786539947397299
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,-0.10848203739986295
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,-0.1581876215793666
2018-07-13,0.2890962267165138
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,-0.1906228395079943
2018-07-17,0.013852277977759009
2018-07-18,-0.1503123637029049
2018-07-19,-0.24123230088883196
2018-07-20,0.4632839709280092
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,-0.14313015628836534
2018-07-24,0.03340767733599659
2018-07-25,0.0
2018-07-26,-0.5172384075055609
2018-07-27,3.164864494501246
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,0.09445725678390171
2018-07-31,0.08630511260115203
2018-08-01,0.3442723163355592
2018-08-02,0.37430304928634506
2018-08-03,0.48738146180141984
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,0.16383875768195066
2018-08-07,0.571377542864925
2018-08-08,-0.13174467873355844
2018-08-09,-0.09104114130746621
2018-08-10,-0.013354765709348682
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,0.07444446111228098
2018-08-14,-0.12597611967755107
2018-08-15,-0.02882588928041796
2018-08-16,-0.00742063189197284
2018-08-17,0.007476109347424265
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,-0.11872906716897147
2018-08-21,-0.24418851302711164
2018-08-22,0.08018606589478572
2018-08-23,-0.1390240486955826
2018-08-24,0.9869071695509191
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,0.8903590195326418
2018-08-28,0.24789306432547686
2018-08-29,0.3377057382892088
2018-08-30,0.1633501942208817
2018-08-31,-0.02553007254311279
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.544016391972096
2018-09-06,0.3506199730995365
2018-09-07,-0.3817632840519226
2018-09-08,0.0
2018-09-09,0.0
2018-09-10,-0.06174977031500006
2018-09-11,-0.5791671288982501
2018-09-12,0.03725545316201018
2018-09-13,0.08346996194418721
2018-09-14,-1.9654086685986631
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,10.824218339291116
2018-09-18,1.3774634104516794
2018-09-19,-0.09382328783078209
2018-09-20,-1.7763924634901684
2018-09-21,-5.5532903274853105
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,-0.98926374200625
2018-09-25,-15.615742557384827
2018-09-26,11.467498314296076
2018-09-27,-8.766187636667228
2018-09-28,-1.426774957879064
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,4.044218604228829
2018-10-02,-2.9698356453073553
2018-10-03,-0.1429186807928854
2018-10-04,0.1619942115773021
2018-10-05,-10.024108182053322
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,2.8829948861550303
2018-10-09,0.9571110045042264
2018-10-10,0.20959014717237512
2018-10-11,0.577575995225422
2018-10-12,-0.18305805773334283
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,0.41827765834241015
2018-10-16,-0.03159825083262069
2018-10-17,-0.09788909474897056
2018-10-18,0.10851115331737526
2018-10-19,-0.08701266842426059
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,0.11913146799744023
2018-10-23,0.24483447290881388
2018-10-24,0.07696208889695866
2018-10-25,0.20644556268781367
2018-10-26,-0.09872228939013106
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.10953592686024427
2018-10-30,0.17770027312694414
2018-10-31,0.06706119166221769
2018-11-01,0.0942696305887416
2018-11-02,-0.20101341479313994
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.11980300015174583
2018-11-06,-0.06419134574052676
2018-11-07,-0.10289211099265594
2018-11-08,-0.03185879317197682
2018-11-09,0.197444578780263
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,0.05496297237263925
2018-11-14,-0.0781488477855744
2018-11-15,0.028257723635850773
2018-11-16,0.1099259447452785
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,-0.01980814163958655
2018-11-20,-0.05557158447815047
2018-11-21,-0.14443099188293063
2018-11-22,-0.05627020717429154
2018-11-23,0.13912655309302369
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,-0.29661320320825313
2018-11-27,-0.4590334332197119
2018-11-28,-1.0960658105926275
2018-11-29,-23.91579790508056
2018-11-30,-2.013032772983304
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,11.575889552874512
2018-12-04,0.854430612463694
2018-12-05,-0.8069619480605111
2018-12-06,-2.5277452886260345
2018-12-07,-8.420356479307756
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,1.2220819111202244
2018-12-11,-0.06651026174195329
2018-12-12,-0.8368925189786071
2018-12-13,24.14779903938385
2018-12-14,0.059154195116328134
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,-3.5413983015019426
2018-12-18,1.2941665686582793
2018-12-19,4.952969942310514
2018-12-20,2.0314526046052106
2018-12-21,0.8795559903613697
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,-0.39207484661589476
2018-12-25,0.20804502569223637
2018-12-26,0.10333056727283929
2018-12-27,-0.0314716878422342
2018-12-28,0.5199019778852447
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,-0.42757854244046756
2019-01-03,0.2054149863534247
2019-01-04,-0.3253291741429385
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,-1.3777269512383468
2019-01-08,-1.3687931455553288
2019-01-09,-12.047715120706174
2019-01-10,-0.18382450325597
2019-01-11,6.076461290602875
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,1.076454832230028
2019-01-15,-0.04457785038314144
2019-01-16,-1.919997113207888
2019-01-17,2.18747383200885
2019-01-18,-2.523009352935138
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,-0.48263652374524946
2019-01-22,0.31939947831329385
2019-01-23,1.1763532924916031
2019-01-24,8.7863749403897
2019-01-25,0.42057670253143065
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,1.034136990461966
2019-01-29,-0.607128242245129
2019-01-30,-14.585982308365137
2019-01-31,1.976764969730055
2019-02-01,0.4884890942792264
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,-3.6423478773664444
2019-02-12,0.7219975668697747
2019-02-13,0.4943330413908893
2019-02-14,2.185126148036273
2019-02-15,0.6375645293970524
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,2.4153037742355172
2019-02-19,0.11941377726689995
2019-02-20,0.32858004699312926
2019-02-21,10.56428883202149
2019-02-22,0.06502943434489272
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,1.6078440852043174
2019-02-26,-2.071244143549063
2019-02-27,-1.244526409399352
2019-02-28,-44.83292570834628
2019-03-01,0.31152223036111115
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,-0.6584034703814637
2019-03-05,1.6990590157402479
2019-03-06,1.7755520541119192
2019-03-07,1.8346967826608411
2019-03-08,1.2373151174330932
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,-0.12289629862108342
2019-03-12,-0.32693832312304394
2019-03-13,0.24287197999587917
2019-03-14,0.30707859397779447
2019-03-15,0.04271613448769496
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,-0.20482873080441977
2019-03-19,0.2833515525594228
2019-03-20,-0.3211465721969916
2019-03-21,0.7391737819581434
2019-03-22,-0.0850032563000388
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.24153974083766183
2019-03-29,0.059861880794289446
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,-0.5365614246417305
2019-04-02,0.12407553828863849
2019-04-03,0.48892038944685856
2019-04-04,0.5761464429768
2019-04-05,2.8588098355159204
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,-0.4001637583901796
2019-04-09,1.3342348475162544
2019-04-10,0.03175745343964098
2019-04-11,-0.09233281960866369
2019-04-12,-0.033911064483763464
2019-04-13,0.0
2019-04-14,0.0
2019-04-15,0.0
2019-04-16,-0.10529611732436528
2019-04-17,0.3922971038265972
2019-04-18,-0.05635314515992529
2019-04-19,0.6568928800268654
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.6127132775019271
2019-04-23,0.2905324682574595
2019-04-24,-0.21646673803215277
2019-04-25,0.0
2019-04-26,-0.033152299159869614
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,-0.02285981061254161
2019-05-03,-0.11697169265906537
2019-05-04,0.0
2019-05-05,0.0
2019-05-06,0.25168548857773887
2019-05-07,-0.04233147970292572
2019-05-08,0.16576276347673713
2019-05-09,-0.018959222257588948
2019-05-10,-0.18359062841785911
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,-0.4497527564662843
2019-05-14,-1.0558677145102144
2019-05-15,1.9789052401515135
2019-05-16,9.529211886886026
2019-05-17,-1.464259323818942
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,-16.801625999986804
2019-05-21,-3.444871192238394
2019-05-22,0.52953096457603
2019-05-23,0.0
2019-05-24,0.3956634412301179
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,-0.6201447981864261
2019-05-28,1.80317277742689
2019-05-29,-0.29430946795094737
2019-05-30,0.6487489310887977
2019-05-31,0.5621163575261632
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,0.2698821160878644
2019-06-04,-0.08501110727373384
2019-06-05,-0.06266968771710091
2019-06-06,0.16715036886179324
2019-06-07,-0.014320749761785767
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,-0.04358808704023298
2019-06-11,0.21267857987608552
2019-06-12,0.037581760968215416
2019-06-13,0.24146791648611243
2019-06-14,-0.048625209007136516
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,0.0
2019-06-18,0.07155534791017137
2019-06-19,-0.038158182637135774
2019-06-20,0.009917717341316967
2019-06-21,-0.2160537680533624
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,0.30065266747585206
2019-06-25,-0.028894540339620023
2019-06-26,-0.00991771734131508
2019-06-27,0.040069390714153386
2019-06-28,0.009631149457521415
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,-0.19079091318567332
2019-07-02,-0.011789730216334005
2019-07-03,-0.10736400877744845
2019-07-04,-0.035214593133459315
2019-07-05,-0.017135465411435957
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,1.8922503215384552
2019-07-09,-0.30362851136437985
2019-07-10,0.0
2019-07-11,-0.10900687432137968
2019-07-12,0.7340378837344395
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,0.2822075536795159
2019-07-16,-0.22009506407108004
2019-07-17,-0.4938612192257459
2019-07-18,0.7835896836710785
2019-07-19,-1.7623460192236802
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,-2.2945746373282865
2019-07-23,0.20449706359219588
2019-07-24,0.2966594122380397
2019-07-25,1.2731251132088102
2019-07-26,1.8998621108806781
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,1.091922568717246
2019-07-30,0.0
2019-07-31,0.15658592427154328
2019-08-01,-0.4512980018364704
2019-08-02,0.16449284677808684
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,1.4126187398060805
2019-08-06,0.5269567188428295
2019-08-07,-0.15337941203206473
2019-08-08,0.02264518883164124
2019-08-09,-0.02214373966547767
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,0.09058332280827908
2019-08-13,0.5398880302685214
2019-08-14,-0.09439305876286241
2019-08-15,-0.49137616348421476
2019-08-16,-0.6147872641428991
2019-08-17,0.0
2019-08-18,0.0
2019-08-19,-0.9452605337779201
2019-08-20,24.921278555722953
2019-08-21,1.097966892420751
2019-08-22,-0.48529273072083223
2019-08-23,14.384103944560664
2019-08-24,0.0
2019-08-25,0.0
2019-08-26,2.2950264577412565
2019-08-27,0.4179086436801258
2019-08-28,-0.07859610342181833
2019-08-29,-0.7677034288906992
2019-08-30,-0.054109895867459734
2019-08-31,0.0
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,-3.825618110235593
2019-09-04,-0.4341645228372252
2019-09-05,-17.285559164460693
2019-09-06,-0.43224597203799375
2019-09-07,0.0
2019-09-08,0.0
2019-09-09,-3.0415677758329656
2019-09-10,-1.1924682727724227
2019-09-11,29.07455830381128
2019-09-12,0.05973374152463862
2019-09-13,-0.05636674495114191
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,-0.8501274131054771
2019-09-17,-8.142839319132648
2019-09-18,3.1672911507186763
2019-09-19,0.02646014739512048
2019-09-20,-2.8701176860270583
2019-09-21,0.0
2019-09-22,0.0
2019-09-23,-3.937053382264841
2019-09-24,3.1738316147713403
2019-09-25,-0.10917539197493298
2019-09-26,4.318041051424771
2019-09-27,0.062123797225903665
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,-0.31785961446323063
2019-10-01,-3.8622950380574426
2019-10-02,1.2177966215356975
2019-10-03,-3.7463090533734267
2019-10-04,-0.4371444288666626
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,2.276972208826978
2019-10-08,0.3736908931263234
2019-10-09,-5.694558681711551
2019-10-10,-0.2264507688230385
2019-10-11,-3.3120073517252937
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,0.39331597348912295
2019-10-15,-0.830890430482527
2019-10-16,92.73547192724
2019-10-17,0.567025765153949
2019-10-18,1.43191717715046
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,0.9995063306824106
2019-10-22,-1.076712258623826
2019-10-23,3.641833418193416
2019-10-24,-3.4782847215255384
2019-10-25,13.866383224678241
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,-0.6236000965462704
2019-10-29,1.842119116854306
2019-10-30,-7.322840745002783
2019-10-31,2.0219995419025834
2019-11-01,-1.5644221527414932
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,-3.138065259113497
2019-11-05,4.369765683254348
2019-11-06,-0.3541717856394988
2019-11-07,0.6093318778918961
2019-11-08,-0.03786199049854233
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,-0.0393519330123554
2019-11-12,0.7373646855174332
2019-11-13,0.47157201886419076
2019-11-14,-0.0640916342119926
2019-11-15,0.4964786701780348
2019-11-16,0.0
2019-11-17,0.0
2019-11-18,0.2516834571993314
2019-11-19,-0.3290334875380003
2019-11-20,0.05448815807822216
2019-11-21,0.2583601817891883
2019-11-22,0.051327883651786976
2019-11-23,0.0
2019-11-24,0.0
2019-11-25,-0.13670365458242462
2019-11-26,-0.011310590212724514
2019-11-27,0.1029611243571964
2019-11-28,0.0
2019-11-29,0.06223353962166578
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,0.31246596287057615
2019-12-03,0.14135734162395908
2019-12-04,-0.15644251822699418
2019-12-05,0.0772734832073183
2019-12-06,0.10759511385268938
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,-0.11657203517929593
2019-12-10,-0.0073306529398119435
2019-12-11,-0.029539976590029826
2019-12-12,-0.04565744954828088
2019-12-13,0.09568445593594421
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,-0.050941950335249064
2019-12-17,0.12268935852134533
2019-12-18,-0.10245170053235486
2019-12-19,-0.08370617279178105
2019-12-20,-0.024915122983670934
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,0.1703415035401339
2019-12-24,-0.04366464479667742
2019-12-25,0.04565829816821321
2019-12-26,0.0
2019-12-27,-0.0880751180521423
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.1368240841635986
2019-12-31,0.0
2020-01-01,0.0
2020-01-02,-0.09911728724383162
2020-01-03,-0.03143485016642478
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.07302413278873776
2020-01-07,-0.08317727132007546
2020-01-08,-0.055772313876341295
2020-01-09,0.09633064450874973
2020-01-10,-0.2115422957415748
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,2.4269877016832226
2020-01-14,-0.18638780411629563
2020-01-15,0.0
2020-01-16,-0.2290867873653869
2020-01-17,-0.2971628759383662
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,-0.48302918093443725
2020-01-21,-15.85257768029744
2020-01-22,0.33512742500260506
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,-5.260154965496943
2020-01-31,2.8118163323317082
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.018214197351843042
2020-02-04,0.2951512640945515
2020-02-05,-0.11049213845237849
2020-02-06,-0.0698718830316638
2020-02-07,-0.22536212514273157
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.1292999479066934
2020-02-11,0.17174402419355683
2020-02-12,0.0
2020-02-13,0.024429147309957155
2020-02-14,0.0238457164097039
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,-0.0698718830316638
2020-02-18,0.1669353177028461
2020-02-19,-0.06437435498035005
2020-02-20,0.0
2020-02-21,-0.16054215310621056
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.19124504428692624
2020-02-25,-0.12231787119114124
2020-02-26,0.26130837573468946
2020-02-27,-0.1657378258839075
2020-02-28,0.24005140596096886
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,-0.0534018300087451
2020-03-04,0.035259236009079764
2020-03-05,0.020434717191678553
2020-03-06,0.020026239831336667
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.4711819436785585
2020-03-10,-0.209068242749185
2020-03-11,0.005624208528632435
2020-03-12,0.039148657614587856
2020-03-13,0.09687458340615795
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.1030383515594746
2020-03-17,0.044482667630655115
2020-03-18,0.04258822956972641
2020-03-19,0.24509091821708973
2020-03-20,-0.03280751245841218
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.21369907993540194
2020-03-24,-0.06707529752302777
2020-03-25,-0.17674885757128478
2020-03-26,-0.07277825302930929
2020-03-27,-0.003924630969701526
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.1142601232481546
2020-03-31,0.00707193121130989
2020-04-01,-0.10533444123151592
2020-04-02,0.0
2020-04-03,-0.039245441799851566
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,-0.04901800297351533
2020-04-07,-0.0987942057954172
2020-04-08,-0.0814465831130382
2020-04-09,-0.151770767899439
2020-04-10,0.22648368227455618
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.40685085722138825
2020-04-14,0.3253115179841075
2020-04-15,0.2096894007413901
2020-04-16,-0.21567082881114108
2020-04-17,2.258588247963541
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,-1.6342948383093119
2020-04-21,-41.674127956588315
2020-04-22,-0.22584787766558556
2020-04-23,0.5834669631424143
2020-04-24,-1.7634110993714414
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,-1.1607007777637648
2020-04-28,18.32428287220006
2020-04-29,0.807790652344134
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.35034533443035865
2020-05-05,-1.9254202103349778
2020-05-06,1.288980008586039
2020-05-07,2.2034848415928865
2020-05-08,0.7738277119545942
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,2.70295033139929
2020-05-12,2.143266425085739
2020-05-13,0.036674898940109335
2020-05-14,-0.06467039120074758
2020-05-15,-1.9608405408878864
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,-0.6019363538343289
2020-05-19,-1.9042504811899335
2020-05-20,28.708439525782218
2020-05-21,1.303235446771366
2020-05-22,-0.30093764872088
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,9.422706520144494
2020-05-26,-0.08936717496629021
2020-05-27,-3.0443947270150633
2020-05-28,0.19180869477643503
2020-05-29,-1.585904377099794
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,6.5839295291885325
2020-06-02,-0.11214637112195835
2020-06-03,1.8154329596062162
2020-06-04,2.440361014672827
2020-06-05,1.8990005338138194
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,3.215862192041018
2020-06-09,0.8390088394087323
2020-06-10,-1.025236598082825
2020-06-11,21.690018514320705
2020-06-12,6.0542887251365425
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,5.419844731481862
2020-06-16,-0.6068901794551823
2020-06-17,0.8366565298119402
2020-06-18,0.2437139272718576
2020-06-19,0.17804584709336657
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,-0.3520762175499651
2020-06-23,-0.8904245541172018
2020-06-24,-44.14912576918001
2020-06-25,-0.8104223374155982
2020-06-26,-12.45802769418438
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,8.613900859035343
2020-06-30,-0.31481622131258347
2020-07-01,-1.1486530041757703
2020-07-02,-12.949581898289036
2020-07-03,-0.6927598207325469
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,-8.942784297383692
2020-07-07,-0.46017326658823576
2020-07-08,-1.6581994529838613
2020-07-09,-4.461647642960028
2020-07-10,-3.6368780076056226
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,2.049285337887414
2020-07-14,-2.0088112801399447
2020-07-15,2.3607360818980663
2020-07-16,3.6970809821053647
2020-07-17,-0.3653031395621674
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,-2.687568199547525
2020-07-21,-1.4953382510788256
2020-07-22,-28.31867576664777
2020-07-23,-0.06561618418804471
2020-07-24,2.1770288129282944
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,1.7020506186737694
2020-07-28,-0.5317431302580153
2020-07-29,0.6813491365185294
2020-07-30,-0.3117221059546822
2020-07-31,0.3019337989476891
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,-0.25510334966122516
2020-08-04,-0.3269019976861779
2020-08-05,-0.18501616855855318
2020-08-06,-1.504738534543552
2020-08-07,1.3640929628663003
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,-2.1557535857650607
2020-08-11,0.5027238567646932
2020-08-12,-4.405732595072621
2020-08-13,1.4127383939263503
2020-08-14,0.4146391073694242
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,0.4501345726291017
2020-08-18,-4.531504007755893
2020-08-19,0.8565233963259327
2020-08-20,0.13876009755598018
2020-08-21,-0.9346652850139442
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,-48.5221450771159
2020-08-25,2.374320563755067
2020-08-26,-1.193986215240211
2020-08-27,1.5576259476790213
2020-08-28,-32.90028980201573
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,1.3543541564436552
2020-09-01,1.989964039306105
2020-09-02,0.0
2020-09-03,0.7959838493164733
2020-09-04,0.4994184744948966
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,0.8175994999542429
2020-09-08,-1.4527401501035022
2020-09-09,-1.6754077457623873
2020-09-10,3.638864380388922
2020-09-11,-2.7635315342303675
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,-0.6718275915623506
2020-09-15,-18.29533183468259
2020-09-16,-2.1773331041867143
2020-09-17,-2.3170550982216858
2020-09-18,15.073738259866484
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,3.597486261231367
2020-09-22,-0.18837104131580729
2020-09-23,-0.49193111454691374
2020-09-24,-5.0728418444614976
2020-09-25,-0.32916682512029183
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,-2.4897783117462753
2020-09-29,13.630043391110695
2020-09-30,-0.7141091007760014
2020-10-01,2.7858284792750663
2020-10-02,-5.192920982677413
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,1.1927787033302573
2020-10-06,0.4334475877920192
2020-10-07,-2.431405084694969
2020-10-08,-3.01227047159141
2020-10-09,0.6361376074521907
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,-0.9461787124238792
2020-10-13,-15.588481936256427
2020-10-14,5.386961754264686
2020-10-15,-0.3439016375379448
2020-10-16,-1.1042090347642726
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,-91.28346007168108
2020-10-20,-7.722012476783147
2020-10-21,-0.13929108831463954
2020-10-22,-0.5224902476025013
2020-10-23,-47.94314122386372
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,0.030876683561328333
2020-10-27,-0.7945478427933368
2020-10-28,-22.448598314731417
2020-10-29,0.0346006182202645
2020-10-30,-2.2300611912669774
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,0.3658816685480517
2020-11-03,0.5883873736034466
2020-11-04,1.031026232271934
2020-11-05,4.527916205910082
2020-11-06,-0.3222613261971441
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,-0.3911806248202452
2020-11-10,-25.12146221954931
2020-11-11,0.2442513223946272
2020-11-12,1.0728449856365914
2020-11-13,-0.43703792340336345
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,1.2237302283377014
2020-11-17,-0.8529549252198445
2020-11-18,-36.91975728384647
2020-11-19,0.39824067183011147
2020-11-20,1.9121952962861135
2020-11-21,0.0
2020-11-22,0.0
2020-11-23,-0.36162855920742365
2020-11-24,-3.3352701690733717
2020-11-25,-2.660410115582234
2020-11-26,-2.5805007101479758
2020-11-27,0.3042034987569442
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,9.792734014233986
2020-12-01,-0.8651184775109271
2020-12-02,5.212595169025735
2020-12-03,-1.3843338334858426
2020-12-04,-6.308779053810639
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,-5.034789012580914
2020-12-08,-1.9408052453600497
2020-12-09,-0.6687190164447578
2020-12-10,-58.73991506078072
2020-12-11,0.6060868827576005
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,0.8512169837057213
2020-12-15,-2.4125242978448087
2020-12-16,-0.7225738611280681
2020-12-17,10.473691274781805
2020-12-18,0.04446426746862708
2020-12-19,0.0
2020-12-20,0.0
2020-12-21,-2.3820465443442087
2020-12-22,-5.48278356115074
2020-12-23,-0.35818772384073183
2020-12-24,5.356404867014118
2020-12-25,-0.17161041006195787
2020-12-26,0.0
2020-12-27,0.0
2020-12-28,0.20716147588816658
2020-12-29,-0.28602076462424697
2020-12-30,0.32047933049855604
2020-12-31,0.0
2021-01-01,0.0
2021-01-02,0.0
2021-01-03,0.0
2021-01-04,-0.30337540865934765
2021-01-05,-2.1976024252144546
2021-01-06,-1.5222498333257706
2021-01-07,-2.8160255291945466
2021-01-08,6.23006109408085
2021-01-09,0.0
2021-01-10,0.0
2021-01-11,5.6387211225101925
2021-01-12,0.06231703451606263
2021-01-13,-1.4207783594037133
2021-01-14,4.927841544066578
2021-01-15,-0.7790310194336109
2021-01-16,0.0
2021-01-17,0.0
2021-01-18,7.826159349079937
2021-01-19,13.45763525675063
2021-01-20,-0.21716034936874495
2021-01-21,-0.2774008051248176
2021-01-22,0.4724831429423264
2021-01-23,0.0
2021-01-24,0.0
2021-01-25,0.10027468495524539
2021-01-26,0.2734049057736514
2021-01-27,0.4866616677923805
2021-01-28,0.6932175037824142
2021-01-29,-0.38097698592142215
2021-01-30,0.0
2021-01-31,0.0
2021-02-01,0.009185742525648743
2021-02-02,-0.3367813315999837
2021-02-03,-0.4529003897184294
2021-02-04,0.4344952389546204
2021-02-05,-0.6344239104151814
2021-02-06,0.0
2021-02-07,0.0
2021-02-08,15.661158539926799
2021-02-09,-0.5939169665327497
2021-02-10,0.0
2021-02-11,0.0
2021-02-12,0.0
